zone,polygon,region,year,month,day,trim,site,catch,destine,depth,divers_hours,effort,cpue,divers_num,depth2,latitude,longitude,utm_x,utm_y
1,2,10,1998,9,8,2,9105,126,2,32,45,1.5,84,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,1998,9,16,2,9105,118,2,33,40,1.333333333,88.5,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,1998,9,24,2,9105,100,2,37,30,1,100,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,1998,9,29,2,9105,71,2,30,40,1.333333333,53.25,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,1998,10,5,3,9105,24,2,25,30,0.5,48,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,1998,10,8,3,9105,95,2,40,25,0.833333333,114,2,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,16,1,9278,142,2,50,25,0.833333333,170.4,2,"[40,Inf)",-41.82083333,-73.51388889,623422.3909,5369048.711
1,2,10,2011,2,26,1,9278,94,2,50,25,0.416666667,225.6,1,"[40,Inf)",-41.82083333,-73.51388889,623422.3909,5369048.711
1,2,10,2011,6,1,2,9105,85,2,27,30,1,85,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,1,2,9105,119,1,24,25,0.416666667,285.6,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,2,2,9105,178,1,32,40,0.666666667,267,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,2,2,9105,26,2,27,10,0.166666667,156,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,3,2,9105,153,1,15,100,1,153,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,3,2,9105,125,1,21,45,0.75,166.67,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,6,2,9105,34,2,17,20,0.666666667,51,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,6,2,9105,114,1,31,30,0.5,228,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,6,2,9105,284,1,29,45,1.5,189.33,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,12,2,9105,292,1,21,45,1.5,194.67,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,12,2,9105,43,2,27,15,0.5,86,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,13,2,9105,117,1,15,100,1,117,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,13,2,9105,184,1,20,0,0,125,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,13,2,9105,171,1,38,15,0.5,342,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,15,2,9105,152,1,25,40,0.666666667,228,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,15,2,9105,50,1,30,10,0.166666667,300,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,15,2,9105,114,1,30,30,0.5,228,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,16,2,9105,96,1,15,45,0.75,128,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,16,2,9105,34,2,23,15,0.25,136,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,19,2,9105,126,1,17,45,0.75,168,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,20,2,9105,220,1,10,130,1.5,146.67,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,20,2,9105,185,1,15,50,1.666666667,111,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,20,2,9105,216,1,18,100,1,216,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,21,2,9105,85,2,24,25,0.833333333,102,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,21,2,9105,178,1,8,115,1.25,142.4,1,"[0,10)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,21,2,9105,151,1,16,55,0.916666667,164.73,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,22,2,9105,220,1,16,100,1,220,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,22,2,9105,131,1,27,30,0.5,262,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,24,2,9105,490,1,22,100,2,245,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,6,26,2,9105,650,1,13,220,4.666666667,139.29,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,6,1,9105,124,2,35,40,0.666666667,186,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,11,1,9105,149,2,30,30,0.5,298,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,17,1,9105,112,2,30,30,1,112,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,21,1,9105,198,2,25,35,1.166666667,169.71,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,26,1,9105,149,2,28,35,1.166666667,127.71,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,1,31,1,9105,372,2,28,40,1.333333333,279,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,7,1,9105,139,2,40,30,0.5,278,1,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,10,1,9105,92,2,19,100,1,92,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,15,1,9105,162,2,35,45,0.75,216,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,18,1,9105,92,2,40,35,0.583333333,157.71,1,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,23,1,9105,83,2,22,50,0.833333333,99.6,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,2,25,1,9105,58,2,22,40,0.666666667,87,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,2,1,9105,77,2,23,45,0.75,102.67,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,4,1,9105,106,2,31,40,0.666666667,159,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,7,1,9105,135,1,18,100,1,135,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,7,1,9105,58,2,29,20,0.333333333,174,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,8,1,9105,97,2,30,40,1.333333333,72.75,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,9,1,9105,91,1,17,40,0.666666667,136.5,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,9,1,9105,210,1,18,100,2,105,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,10,1,9105,210,1,17,100,2,105,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,10,1,9105,144,1,24,45,0.75,192,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,11,1,9105,134,1,25,40,0.666666667,201,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,11,1,9105,379,1,16,115,2.5,151.6,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,14,1,9105,146,1,19,50,0.833333333,175.2,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,15,1,9105,290,1,14,100,1,290,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,15,1,9105,154,2,40,35,0.583333333,264,1,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,16,1,9105,139,1,20,40,0.666666667,208.5,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,17,1,9105,187,1,17,45,1.5,124.67,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,17,1,9105,195,1,32,40,1.333333333,146.25,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,18,1,9105,225,1,20,45,1.5,150,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,18,1,9105,180,1,21,100,1,180,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,21,1,9105,253,1,22,45,1.5,168.67,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,22,1,9105,72,1,23,40,0.666666667,108,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,22,1,9105,29,2,20,15,0.25,116,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,22,1,9105,160,1,16,100,1,160,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,23,1,9105,270,1,14,100,2,135,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,23,1,9105,210,1,30,30,1,210,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,23,1,9105,29,2,29,10,0.166666667,174,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,24,1,9105,120,1,22,30,1,120,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,24,1,9105,127,1,24,50,0.833333333,152.4,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,25,1,9105,234,1,15,130,1.5,156,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,25,1,9105,232,1,21,30,1,232,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,27,1,9105,304,1,15,130,1.5,202.67,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,27,1,9105,210,1,23,100,1,210,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,28,1,9105,400,1,20,100,2,200,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,28,1,9105,433,1,15,130,3,144.33,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,29,1,9105,268,1,23,100,2,134,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,30,1,9105,60,1,30,15,0.25,240,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,30,1,9105,136,1,29,30,0.5,272,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,30,1,9105,342,1,27,45,1.5,228,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,31,1,9105,234,1,25,40,1.333333333,175.5,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,31,1,9105,165,1,29,35,0.583333333,282.86,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,3,31,1,9105,151,1,23,40,0.666666667,226.5,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,1,2,9105,291,1,16,100,2,145.5,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,1,2,9105,161,1,27,35,0.583333333,276,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,2,2,9105,248,1,18,100,2,124,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,3,2,9105,264,1,19,100,2,132,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,4,2,9105,110,1,26,45,0.75,146.67,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,5,2,9105,160,1,14,100,1,160,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,5,2,9105,152,1,23,45,0.75,202.67,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,6,2,9105,115,1,12,100,1,115,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,6,2,9105,65,2,38,20,0.333333333,195,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,6,2,9105,96,1,15,50,0.833333333,115.2,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,7,2,9105,185,1,18,100,1,185,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,7,2,9105,19,2,24,10,0.166666667,114,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,8,2,9105,265,1,18,100,2,132.5,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,8,2,9105,47,2,24,10,0.333333333,141,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,9,2,9105,56,2,30,15,0.25,224,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,10,2,9105,288,1,27,35,1.166666667,246.86,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,11,2,9105,178,1,38,40,0.666666667,267,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,11,2,9105,156,1,24,45,0.75,208,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,12,2,9105,370,1,20,100,2,185,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,12,2,9105,235,1,25,35,1.166666667,201.43,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,14,2,9105,317,1,21,50,1.666666667,190.2,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,14,2,9105,158,1,22,50,0.833333333,189.6,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,14,2,9105,110,1,10,40,0.666666667,165,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,15,2,9105,400,1,10,100,2,200,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,15,2,9105,124,1,18,50,0.833333333,148.8,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,17,2,9105,106,1,21,50,0.833333333,127.2,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,17,2,9105,108,1,15,100,1,108,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,17,2,9105,248,1,25,40,1.333333333,186,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,18,2,9105,300,1,16,100,2,150,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,18,2,9105,243,1,25,40,1.333333333,182.25,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,19,2,9105,28,2,20,20,0.333333333,84,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,19,2,9105,56,2,23,20,0.333333333,168,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,19,2,9105,192,1,24,40,1.333333333,144,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,20,2,9105,140,1,16,40,0.666666667,210,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,20,2,9105,233,1,25,40,1.333333333,174.75,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,24,2,9105,300,1,15,100,2,150,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,25,2,9105,56,2,27,15,0.25,224,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,25,2,9105,65,2,16,30,1,65,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,26,2,9105,128,1,25,40,0.666666667,192,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,26,2,9105,491,1,16,130,3,163.67,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,26,2,9105,123,1,28,35,0.583333333,210.86,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,27,2,9105,128,1,25,50,0.833333333,153.6,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,27,2,9105,349,1,16,115,2.5,139.6,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,27,2,9105,180,1,14,100,2,90,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,28,2,9105,340,1,14,100,2,170,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,28,2,9105,56,2,40,15,0.25,224,1,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,28,2,9105,169,1,25,45,0.75,225.33,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,29,2,9105,157,1,16,100,1,157,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,29,2,9105,144,1,21,35,0.583333333,246.86,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,30,2,9105,74,2,28,15,0.5,148,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,4,30,2,9105,47,2,28,15,0.25,188,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,2,2,9105,123,1,15,100,1,123,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,3,2,9105,58,2,21,25,0.416666667,139.2,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,3,2,9105,125,1,25,35,0.583333333,214.29,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,4,2,9105,183,1,25,45,0.75,244,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,5,2,9105,183,1,20,50,1.666666667,109.8,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,5,2,9105,91,1,11,40,0.666666667,136.5,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,9,2,9105,357,1,28,40,1.333333333,267.75,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,10,2,9105,240,1,27,100,1,240,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,10,2,9105,102,1,25,20,0.333333333,306,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,5,2,9105,295,1,16,100,2,147.5,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,6,2,9105,36,2,16,15,0.5,72,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,6,2,9105,193,1,26,50,1.666666667,115.8,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,6,2,9105,18,2,23,10,0.166666667,108,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,8,2,9105,157,1,26,45,0.75,209.33,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,9,2,9105,36,2,25,10,0.166666667,216,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,9,2,9105,158,1,18,50,0.833333333,189.6,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,11,2,9105,72,2,30,20,0.333333333,216,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,11,2,9105,57,2,27,10,0.333333333,171,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,12,2,9105,163,1,26,35,0.583333333,279.43,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,13,2,9105,36,2,25,10,0.333333333,108,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,14,2,9105,311,1,12,100,2,155.5,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,15,2,9105,323,1,18,50,1.666666667,193.8,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,16,2,9105,138,1,25,30,0.5,276,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,16,2,9105,160,1,14,100,1,160,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,17,2,9105,80,2,15,45,1.5,53.33,2,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,17,2,9105,24,2,28,10,0.166666667,144,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,19,2,9105,93,1,32,15,0.25,372,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,22,2,9105,81,2,25,15,0.5,162,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,25,2,9105,487,1,26,100,2,243.5,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,25,2,9105,102,1,28,35,0.583333333,174.86,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,26,2,9105,236,1,15,130,1.5,157.33,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,26,2,9105,102,1,24,15,0.5,204,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,26,2,9105,293,1,30,35,1.166666667,251.14,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,29,2,9105,160,1,11,40,0.666666667,240,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,29,2,9105,60,1,30,10,0.166666667,360,1,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,30,2,9105,60,1,29,10,0.166666667,360,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,31,2,9105,72,2,26,30,1,72,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,5,31,2,9105,54,2,21,10,0.333333333,162,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,1,10,2011,6,24,2,9282,340,1,10,500,5,68,1,"[10,20)",-41.89972167,-73.13027778,655091.8472,5359667.193
1,2,10,2011,1,15,1,9278,94,2,38,25,0.833333333,112.8,2,"[30,40)",-41.82083333,-73.51388889,623422.3909,5369048.711
1,2,10,2011,1,26,1,9278,94,2,35,20,0.666666667,141,2,"[30,40)",-41.82083333,-73.51388889,623422.3909,5369048.711
1,2,10,2011,7,1,2,9105,178,1,15,100,1,178,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,1,2,9105,154,1,20,35,0.583333333,264,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,1,2,9105,99,1,10,40,0.666666667,148.5,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,2,2,9105,234,1,28,40,1.333333333,175.5,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,3,2,9105,211,1,22,50,1.666666667,126.6,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,4,2,9105,157,1,14,100,1,157,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,4,2,9105,290,1,16,100,1,290,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,5,2,9105,187,1,14,100,1,187,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,5,2,9105,226,1,13,130,1.5,150.67,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,5,2,9105,143,1,10,100,1,143,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,6,2,9105,250,1,10,130,1.5,166.67,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,6,2,9105,280,1,27,35,1.166666667,240,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,7,2,9105,263,1,24,50,1.666666667,157.8,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,7,2,9105,116,1,40,20,0.333333333,348,1,"[40,Inf)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,8,2,9105,375,1,20,100,2,187.5,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,10,2,9105,256,1,23,45,1.5,170.67,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,15,2,9105,242,1,26,40,1.333333333,181.5,2,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,16,2,9105,110,1,10,45,0.75,146.67,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,17,2,9105,115,1,32,15,0.5,230,2,"[30,40)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,18,2,9105,83,1,12,100,1,83,1,"[10,20)",-41.78841833,-73.68528889,609242.2801,5372879.745
1,2,10,2011,7,18,2,9105,143,1,27,55,0.916666667,156,1,"[20,30)",-41.78841833,-73.68528889,609242.2801,5372879.745
